numero_arrete,titre,date_publication,lien,pdf_url,is_circulation,contenu_preview,file_hash,date_scrape,pdf_s3_url,poids_pdf_ko
,Arrêté inter-zonal n°30/09/2024-1 portant réglementation de la circulation routière dans le cadre du Sommet de la francophonie les 4 et 5 octobre 2024,04/10/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/ap_interzonal_restrictions_circulation_sommet_francophonie_20241004-4-1.pdf,True,04/10/2024Arrêté inter-zonal n°30/09/2024-1 portant réglementation de la circulation routière dans le cadre du Sommet de la francophonie les 4 et 5 octobre 2024,2d68618f,2025-12-07T05:26:20.215356,s3://parisarretes/arretes/2025/arrete_2d68618f.pdf,967.41
,Arrêté de dérogation circulation grippe aviaire,07/10/2022,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/ARRETE_DE_DEROGATION_CIRCULATION_GRIPPE_AVIAIRE.pdf,True,07/10/2022Arrêté de dérogation circulation grippe aviaire,b59fbcd8,2025-12-07T05:26:20.673820,s3://parisarretes/arretes/2025/arrete_b59fbcd8.pdf,176.71
,Arrêté n° 22-00713 modifiant provisoirement la circulation et le stationnement dans plusieurs voies à Paris 16ème du 28 au 29 juin 2022,27/06/2022,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arr%C3%AAt%C3%A9%202022-00713%20du%2027%20juin%202022.pdf,True,27/06/2022Arrêté n° 22-00713 modifiant provisoirement la circulation et le stationnement dans plusieurs voies à Paris 16ème du 28 au 29 juin 2022,e318185c,2025-12-07T05:26:20.683401,s3://parisarretes/arretes/2025/arrete_e318185c.pdf,115.09
2025-01637,"Arrêté préfectoral n°2025-01637 du 2 décembre 2025 modifiant provisoirement  la circulation dans certaines voies à Paris 18ème dans le cadre des animations ""Ensemble, Paris 18 se mobilise"" pour le Téléthon 2025, le 6 décembre 2025",02/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01637_02122025.pdf,True,"02/12/2025Arrêté préfectoral n°2025-01637 du 2 décembre 2025 modifiant provisoirement  la circulation dans certaines voies à Paris 18ème dans le cadre des animations ""Ensemble, Paris 18 se mobilise"" p",3e9bf433,2025-12-08T05:31:04.933129,s3://parisarretes/arretes/2025/2025-01637_3e9bf433.pdf,840.23
2025-01629,"Arrêté préfectoral n° 2025-01629 du 2 décembre 2025 modifiant provisoirement la circulation dans plusieurs voies de Paris 16ème, le 5 décembre 2025",02/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01629_02122025.pdf,True,"02/12/2025Arrêté préfectoral n° 2025-01629 du 2 décembre 2025 modifiant provisoirement la circulation dans plusieurs voies de Paris 16ème, le 5 décembre 2025",e5be563b,2025-12-08T05:31:04.934541,s3://parisarretes/arretes/2025/2025-01629_e5be563b.pdf,1701.55
2025-01622,Arrêté préfectoral n°2025-01622 du 28 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 6ème à l’occasion de la cérémonie d’hommage à Malik Oussekine le 6 décembre 2025,28/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01622_du_28_nov_2025_sc.pdf,True,28/11/2025Arrêté préfectoral n°2025-01622 du 28 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 6ème à l’occasion de la cérémonie d’hommage à Mal,812eed45,2025-12-08T05:31:04.935848,s3://parisarretes/arretes/2025/2025-01622_812eed45.pdf,799.76
2025-01611,"Arrêté préfectoral n°2025-01611 du 27 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris 7ème, 8ème et 16ème à l’occasion de la 3ème édition de la course pédestre « Les 10 KM de la Tour Eiffel » le 7 dé",27/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01611_27112025.pdf,True,"27/11/2025Arrêté préfectoral n°2025-01611 du 27 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris 7ème, 8ème et 16ème à l’occasion de la 3ème édit",dae6da11,2025-12-08T05:31:04.938658,s3://parisarretes/arretes/2025/2025-01611_dae6da11.pdf,153.0
2025-01610,Arrêté préfectoral n°2025-01610 du 27 novembre 2025 modifiant provisoirement la circulation rue Jacques Ibert à Paris 17ème le 14 décembre 2025,27/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01610_27112025.pdf,True,27/11/2025Arrêté préfectoral n°2025-01610 du 27 novembre 2025 modifiant provisoirement la circulation rue Jacques Ibert à Paris 17ème le 14 décembre 2025,ddc21dd2,2025-12-08T05:31:04.939238,s3://parisarretes/arretes/2025/2025-01610_ddc21dd2.pdf,148.64
2025-01609,Arrêté préfectoral n°2025-01609 du 27 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football le 6 décembre 2025,27/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01609_27112025.pdf,True,27/11/2025Arrêté préfectoral n°2025-01609 du 27 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de,24ac27a7,2025-12-08T05:31:04.939810,s3://parisarretes/arretes/2025/2025-01609_24ac27a7.pdf,1903.99
2025-01591,Arrêté n°2025-01591 modifiant provisoirement le stationnement et la circulation rue Saint-Georges et rue de la Victoire à Paris 9ème les 17 et 18 déc. 2025,26/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01591du_26_nov_2025_sc.pdf,True,26/11/2025Arrêté n°2025-01591 modifiant provisoirement le stationnement et la circulation rue Saint-Georges et rue de la Victoire à Paris 9ème les 17 et 18 déc. 2025,0067f134,2025-12-08T05:31:04.942545,s3://parisarretes/arretes/2025/2025-01591_0067f134.pdf,785.92
2025-01587,"Arrêté préfectoral n° 2025-01587 du 25 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt, le 28 novembre 2025",25/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01587_25112025.pdf,True,"25/11/2025Arrêté préfectoral n° 2025-01587 du 25 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt, le 28 novembr",1d073595,2025-12-08T05:31:04.943142,s3://parisarretes/arretes/2025/2025-01587_1d073595.pdf,1717.15
2025-01581,"Arrêté préfectoral n° 2025-01581 du 24 novembre 2025 modifiant provisoirement le stationnement et la circulation rue de Lobau à Paris Centre, le 28 novembre 2025",24/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01581_24112025.pdf,True,"24/11/2025Arrêté préfectoral n° 2025-01581 du 24 novembre 2025 modifiant provisoirement le stationnement et la circulation rue de Lobau à Paris Centre, le 28 novembre 2025",b2bbf57e,2025-12-08T05:31:04.943909,s3://parisarretes/arretes/2025/2025-01581_b2bbf57e.pdf,804.5
2025-01575,Arrêté n°2025-01575 du 22 novembre 2025 relatif aux mesures restrictives de circulation prises dans le cadre de la mise en œuvre du Plan neige et verglas en Île-de-France (PNVIF),22/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01575_du_22_novembre_2025_relatif_aux_mesures_restrictives_de_circulation_prises_dans_le_cadre_de_la_mise_en_oeuvre_du_plan_neige_et_verglas_en_ile-de-france_pnvif.pdf,True,22/11/2025Arrêté n°2025-01575 du 22 novembre 2025 relatif aux mesures restrictives de circulation prises dans le cadre de la mise en œuvre du Plan neige et verglas en Île-de-France (PNVIF),4dd689b5,2025-12-08T05:31:04.944121,s3://parisarretes/arretes/2025/2025-01575_4dd689b5.pdf,425.9
2025-01557,Arrêté préfectoral 2025-01557 du 21 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football le 29 novembre 2025,21/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pfc_auxerre_pdf.odt.pdf,True,21/11/2025Arrêté préfectoral 2025-01557 du 21 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de l,79bb7273,2025-12-08T05:31:04.944692,s3://parisarretes/arretes/2025/2025-01557_79bb7273.pdf,3048.5
2025-01554,"Arrêté préfectoral n°2025-01554 du 21 novembre 2025 modifiant provisoirement la circulation place de la Concorde à Paris 8ème, le 26 novembre 2025",21/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01554_21112025.pdf,True,"21/11/2025Arrêté préfectoral n°2025-01554 du 21 novembre 2025 modifiant provisoirement la circulation place de la Concorde à Paris 8ème, le 26 novembre 2025",544ed9e3,2025-12-08T05:31:04.944879,s3://parisarretes/arretes/2025/2025-01554_544ed9e3.pdf,140.69
2025-01555,"Arrêté préfectoral n° 2025-01555 du 21 novembre 2025 modifiant provisoirement le stationnement et la circulation avenue des Portugais à Paris 16ème, du 27 au 28 novembre 2025",21/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01555_21112025.pdf,True,"21/11/2025Arrêté préfectoral n° 2025-01555 du 21 novembre 2025 modifiant provisoirement le stationnement et la circulation avenue des Portugais à Paris 16ème, du 27 au 28 novembre 2025",32241396,2025-12-08T05:31:04.945083,s3://parisarretes/arretes/2025/2025-01555_32241396.pdf,759.69
2025-01556,"Arrêté préfectoral n°2025-01556 du 21 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris 17ème, à l’occasion de la 39ème édition de la course pédestre «  10 km ONATERA PARIS 17 » le 30 novembre 2025",21/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01556_21112025.pdf,True,"21/11/2025Arrêté préfectoral n°2025-01556 du 21 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris 17ème, à l’occasion de la 39ème édition de la co",248fe768,2025-12-08T05:31:04.945470,s3://parisarretes/arretes/2025/2025-01556_248fe768.pdf,149.35
2025-01550,"Arrêté n°2025-01550 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 12ème, les 22 et 23 novembre 2025",20/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01550_du_20_nov_2025_sc.pdf,True,"20/11/2025Arrêté n°2025-01550 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 12ème, les 22 et 23 novembre 2025",125bd4af,2025-12-08T05:31:04.946712,s3://parisarretes/arretes/2025/2025-01550_125bd4af.pdf,1023.86
2025-01541,Arrêté préfectoral 2025-01541 du 19 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football le 26/11/2025,19/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pdf.odt.pdf,True,19/11/2025Arrêté préfectoral 2025-01541 du 19 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de l,f957e2b3,2025-12-08T05:31:04.947112,s3://parisarretes/arretes/2025/2025-01541_f957e2b3.pdf,3305.06
2025-01540,"Arrêté n°2025-01540 modifiant provisoirement la circulation dans certaines voies à Paris 10ème à l'occasion de la course pédestre ""course de Monsieur Vincent"" le 22 novembre 2025",19/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01540_du_19_nov_2025_sc.pdf,True,"19/11/2025Arrêté n°2025-01540 modifiant provisoirement la circulation dans certaines voies à Paris 10ème à l'occasion de la course pédestre ""course de Monsieur Vincent"" le 22 novembre 2025",582449ec,2025-12-08T05:31:04.947302,s3://parisarretes/arretes/2025/2025-01540_582449ec.pdf,1510.6
2025-01535,"Arrêté n°2025-01535 du 18 novembre 2025 modifiant provisoirement le stationnement et la circulation rue de Ponthieu à Paris 8ème, le 25 novembre 2025",18/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01535_du_18_novembre_2025_modifiant_provisoirement_le_stationnement_et_la_circulation_rue_de_ponthieu_a_paris_8eme_le_25_novembre_2025_1.pdf,True,"18/11/2025Arrêté n°2025-01535 du 18 novembre 2025 modifiant provisoirement le stationnement et la circulation rue de Ponthieu à Paris 8ème, le 25 novembre 2025",8b269d27,2025-12-08T05:31:04.947482,s3://parisarretes/arretes/2025/2025-01535_8b269d27.pdf,140.45
2025-01534,"Arrêté n°2025-01534 modifiant provisoirement le stationnement et la circulation rue du Commandant Guilbaud à Paris 16ème, dans le cadre de la rencontre de football féminin entre le Paris-Saint Germain Football Club le 20 novembre 2025",18/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arc0cd_1_0.PDF,True,"18/11/2025Arrêté n°2025-01534 modifiant provisoirement le stationnement et la circulation rue du Commandant Guilbaud à Paris 16ème, dans le cadre de la rencontre de football féminin entre le Paris-Sai",c1b15bad,2025-12-08T05:31:04.947870,s3://parisarretes/arretes/2025/2025-01534_c1b15bad.pdf,1838.17
2025-01523,Arrêté n°2025-01523 du 14 novembre 2025 retirant l'arrêté n°2025-01504 du 12 novembre 2025 modifiant provisoirement la circulation rue de Rivoli à Paris Centre le 18 novembre 2025,14/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01523_du_14_novembre_2025_retirant_l_arrete_ndeg2025-01504_du_12_novembre_2025_modifiant_provisoirement_la_circulation_rue_de_rivoli_a_paris_centre_le_18_novembre_2025.pdf,True,14/11/2025Arrêté n°2025-01523 du 14 novembre 2025 retirant l'arrêté n°2025-01504 du 12 novembre 2025 modifiant provisoirement la circulation rue de Rivoli à Paris Centre le 18 novembre 2025,c6714212,2025-12-08T05:31:04.949271,s3://parisarretes/arretes/2025/2025-01523_c6714212.pdf,76.96
2025-01522,Arrêté n°2025-01522 du 14 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre le Paris Saint-Germain Football Club,14/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/ar1aa2_1.PDF,True,14/11/2025Arrêté n°2025-01522 du 14 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontr,b5278a62,2025-12-08T05:31:04.950004,s3://parisarretes/arretes/2025/2025-01522_b5278a62.pdf,2894.05
2025-015,"Arrêté n°2025-015   du 13 novembre 2025 modifiant provisoirement le stationnement et la circulation à Paris Centre, à l'occasion de la 20ème édition de la course pédestre ""LES 10 KM DE PARIS CENTRE"" prévue le 16 novembre 2025",13/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01514_13112025.pdf,True,"13/11/2025Arrêté n°2025-015   du 13 novembre 2025 modifiant provisoirement le stationnement et la circulation à Paris Centre, à l'occasion de la 20ème édition de la course pédestre ""LES 10 KM DE PARIS",ac5b1b3f,2025-12-08T05:31:04.952029,s3://parisarretes/arretes/2025/2025-015_ac5b1b3f.pdf,164.24
2025-01503,Arrêté n°2025-01503 du 12 novembre 2025 modifiant provisoirement la circulation dans la contre-allée de l’avenue Georges V à Paris 8ème du 16 au 20 novembre 2025,12/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01503_du_12_novembre_2025_modifiant_provisoirement_la_circulation_dans_la_contre-allee_de_l_avenue_georges_v_a_paris_8eme_du_16_au_20_novembre_2025.pdf,True,12/11/2025Arrêté n°2025-01503 du 12 novembre 2025 modifiant provisoirement la circulation dans la contre-allée de l’avenue Georges V à Paris 8ème du 16 au 20 novembre 2025,dea088cb,2025-12-08T05:31:04.953043,s3://parisarretes/arretes/2025/2025-01503_dea088cb.pdf,149.29
2025-01504,Arrêté n°2025-01504 du 12 novembre 2025 modifiant provisoirement la circulation rue de Rivoli à Paris Centre le 18 novembre 2025,12/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-1504_12112025.pdf,True,12/11/2025Arrêté n°2025-01504 du 12 novembre 2025 modifiant provisoirement la circulation rue de Rivoli à Paris Centre le 18 novembre 2025,afc648c9,2025-12-08T05:31:04.953217,s3://parisarretes/arretes/2025/2025-01504_afc648c9.pdf,1070.17
2025-01507,Arrêté n°2025-01507 du 12 novembre 2025 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre et 8ème le 15 novembre 2025,12/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01507_12112025.pdf,True,12/11/2025Arrêté n°2025-01507 du 12 novembre 2025 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre et 8ème le 15 novembre 2025,c68b3092,2025-12-08T05:31:04.954224,s3://parisarretes/arretes/2025/2025-01507_c68b3092.pdf,153.49
2025-01498,Arrêté n°2025-01498 du 10 novembre 2025 modifiant provisoirement la circulation rue de la Ville de l’Évêque à Paris 8ème le 11 novembre 2025,10/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pour_publication_2025_01498_du_10_novembre_2025.pdf,True,10/11/2025Arrêté n°2025-01498 du 10 novembre 2025 modifiant provisoirement la circulation rue de la Ville de l’Évêque à Paris 8ème le 11 novembre 2025,0cdd521b,2025-12-08T05:31:04.954395,s3://parisarretes/arretes/2025/2025-01498_0cdd521b.pdf,786.1
2025-01499,"Arrêté n°2025-01499 du 10 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines à Paris Centre, 10ème et 11ème jusqu'au 17 novembre 2025",10/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01499_du_10_novembre_2025_modifiant_provisoirement_le_stationnement_et_la_circulation_dans_certaines_a_paris_centre_10eme_et_11eme_jusqu_au_17_novembre_2025.pdf,True,"10/11/2025Arrêté n°2025-01499 du 10 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines à Paris Centre, 10ème et 11ème jusqu'au 17 novembre 2025",22e9eddc,2025-12-08T05:31:04.954563,s3://parisarretes/arretes/2025/2025-01499_22e9eddc.pdf,3201.5
2025-01502,"Arrêté n°2025-01502 du 10 novembre 2025 modifiant provisoirement la circulation dans plusieurs voies à Paris 12ème, le 16 novembre 2025",10/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01502_du_10_novembre_2025_modifiant_provisoirement_la_circulation_dans_plusieurs_voies_a_paris_12eme_le_16_novembre_2025.pdf,True,"10/11/2025Arrêté n°2025-01502 du 10 novembre 2025 modifiant provisoirement la circulation dans plusieurs voies à Paris 12ème, le 16 novembre 2025",0b8f3acc,2025-12-08T05:31:04.954728,s3://parisarretes/arretes/2025/2025-01502_0b8f3acc.pdf,153.12
2025-01496,"Arrêté n°2025-01496 du 10 novembre 2025 modifiant provisoirement la circulation à Paris 8ème, le 14 novembre 2025 de 17h30 à 23h59, à  l'occasion de l'inauguration des illuminations de Noël de la boutique DIOR le 14 novembre 2025",10/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arf9c6_1.PDF,True,"10/11/2025Arrêté n°2025-01496 du 10 novembre 2025 modifiant provisoirement la circulation à Paris 8ème, le 14 novembre 2025 de 17h30 à 23h59, à  l'occasion de l'inauguration des illuminations de Noël ",cb516d0e,2025-12-08T05:31:04.956074,s3://parisarretes/arretes/2025/2025-01496_cb516d0e.pdf,1674.19
2025-01488,"Arrêté préfectoral numéro 2025-01488 modifiant provisoirement la circulation dans certaines à Paris Centre, 10ème, 11ème et 19ème à l'occasion de la ""Course de la liberté"" et de la ""Marche de l'égalité"" le 9 novembre 2025",07/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01488_07112025.pdf,True,"07/11/2025Arrêté préfectoral numéro 2025-01488 modifiant provisoirement la circulation dans certaines à Paris Centre, 10ème, 11ème et 19ème à l'occasion de la ""Course de la liberté"" et de la ""Marche d",2fd8530c,2025-12-08T05:31:04.957196,s3://parisarretes/arretes/2025/2025-01488_2fd8530c.pdf,674.17
2025-01483,Arrêté préfectoral n°2025-01483 du 4 juin 2025 modifiant provisoirement la circulation voie Georges Pompidou à Paris 16ème le 11 novembre 2025,07/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01483_pdf.pdf,True,07/11/2025Arrêté préfectoral n°2025-01483 du 4 juin 2025 modifiant provisoirement la circulation voie Georges Pompidou à Paris 16ème le 11 novembre 2025,358cff50,2025-12-08T05:31:04.957736,s3://parisarretes/arretes/2025/2025-01483_358cff50.pdf,146.14
2025-01472,"Arrêté préfectoral n° 2025-01472 du 5 novembre 2025 modifiant provisoirement la circulation dans plusieurs voies à Paris 7ème et 16ème, les 6 et 7 novembre 2025",06/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01472_06112025.pdf,True,"06/11/2025Arrêté préfectoral n° 2025-01472 du 5 novembre 2025 modifiant provisoirement la circulation dans plusieurs voies à Paris 7ème et 16ème, les 6 et 7 novembre 2025",2e4a49bc,2025-12-08T05:31:04.959384,s3://parisarretes/arretes/2025/2025-01472_2e4a49bc.pdf,831.88
2025-01478,Arrêté préfectoral 2025-01478 du 6 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt du 12 au 14 novembre 2025 à l'occasion du match entre la France et l'Ukraine,06/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_match_france_ukraine_pdf.odt.pdf,True,06/11/2025Arrêté préfectoral 2025-01478 du 6 novembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt du 12 au 14 novemb,9d923a90,2025-12-08T05:31:04.959760,s3://parisarretes/arretes/2025/2025-01478_9d923a90.pdf,3007.42
2025-01464,"Arrêté n°2025-01464 du 4 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies du 16ème arrondissement de Paris, à l’occasion de l’organisation de la 28ème édition du semi-marathon de Boulogne-Billancourt",05/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_semi_marathon_bb_2025_pdf.pdf,True,"05/11/2025Arrêté n°2025-01464 du 4 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies du 16ème arrondissement de Paris, à l’occasion de l’organisation de la",476c96c2,2025-12-08T05:31:04.960698,s3://parisarretes/arretes/2025/2025-01464_476c96c2.pdf,156.18
2025-01460,"Arrêté préfectoral 2025-01460 du 03 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies des 7ème, 8ème, 16ème et 17ème arrondissements de Paris les 10 et 11 novembre 2025",03/11/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01460_03112025.pdf,True,"03/11/2025Arrêté préfectoral 2025-01460 du 03 novembre 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies des 7ème, 8ème, 16ème et 17ème arrondissements de Paris les",9f8c3419,2025-12-08T05:31:04.963274,s3://parisarretes/arretes/2025/2025-01460_9f8c3419.pdf,1417.19
2025-01454,"Arrêté n°2025-01454 modifiant provisoirement le stationnement et la circulation à Paris 6ème, du 14 au 16 novembre 2025",31/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01454_du_31_oct_2025.pdf,True,"31/10/2025Arrêté n°2025-01454 modifiant provisoirement le stationnement et la circulation à Paris 6ème, du 14 au 16 novembre 2025",06781ba6,2025-12-08T05:31:04.963455,s3://parisarretes/arretes/2025/2025-01454_06781ba6.pdf,791.19
2025-01448,"Arrêté n°2025-01448 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16eme et de Boulogne-Billancourt, à l'occasion de la rencontre de football le 7 novembre 2025",31/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01448_du_31_oct_2025_sercom.pdf,True,"31/10/2025Arrêté n°2025-01448 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16eme et de Boulogne-Billancourt, à l'occasion de la rencontre de football le 7 ",854fd9fe,2025-12-08T05:31:04.964195,s3://parisarretes/arretes/2025/2025-01448_854fd9fe.pdf,3267.93
2025-01444,Arrêté préfectoral n°2025-01444 du 30 octobre 2025 retirant l'arrêté 2025-01348 du 20 octobre 2025 modifiant provisoirement la circulation rue de Rivoli à Paris Centre le 4 novembre 2025.,30/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01444_30102025.pdf,True,30/10/2025Arrêté préfectoral n°2025-01444 du 30 octobre 2025 retirant l'arrêté 2025-01348 du 20 octobre 2025 modifiant provisoirement la circulation rue de Rivoli à Paris Centre le 4 novembre 2025.,b28e07ba,2025-12-08T05:31:04.965341,s3://parisarretes/arretes/2025/2025-01444_b28e07ba.pdf,91.72
2025-014115,Arrêté préfectoral numéro 2025-014115 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 8ème à l'occasion du lancement des illuminations de Noël le 9 novembre 2025,27/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pdf_8.pdf,True,27/10/2025Arrêté préfectoral numéro 2025-014115 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 8ème à l'occasion du lancement des illuminations de Noël le 9 n,bcfe3786,2025-12-08T05:31:04.968568,s3://parisarretes/arretes/2025/2025-014115_bcfe3786.pdf,72.03
2025-01409,"Arrêté n°2025-01409 portant dérogation exceptionnelle temporaire en Ile-de-France à l'interdiction de circulation à certaines périodes des véhicules de transport de marchandises de plus de 7,5 tonnes PTAC dans le cadre de la gestion d'une épizootie d'Infl",24/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01409_derogation_ptac_grippe_aviaire_zonal.pdf,True,24/10/2025Arrêté n°2025-01409 portant dérogation exceptionnelle temporaire en Ile-de-France à l'interdiction de circulation à certaines périodes des véhicules de transport de marchandises de plus de 7,f7d0ae62,2025-12-08T05:31:04.970557,s3://parisarretes/arretes/2025/2025-01409_f7d0ae62.pdf,133.96
2025-01408,Arrêté préfectoral n°2025-01408 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt les 4 et 5 novembre 2025 à l’occasion du match de phase de poule de l’UEFA Ligue des Champions entre,24/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-1408_du_24_oct_2025_sercom.pdf,True,24/10/2025Arrêté préfectoral n°2025-01408 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt les 4 et 5 novembre 2025 à l’occasi,e92c68c3,2025-12-08T05:31:04.971120,s3://parisarretes/arretes/2025/2025-01408_e92c68c3.pdf,1650.33
