numero_arrete,titre,date_publication,lien,pdf_url,is_circulation,contenu_preview,file_hash,date_scrape,pdf_s3_url,poids_pdf_ko
2024-00289,arrêté 2024-00289 portant encadrement du déplacement des supporters et comportant certaines mesures de police à l'encontre de l'AS SAINT-ETIENNE le samedi 2 mars 2024,01/03/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/Arr%C3%AAt%C3%A9%202024-00289%20match%2002.03.2024%20signature%20Pref77.pdf,False,01/03/2024arrêté 2024-00289 portant encadrement du déplacement des supporters et comportant certaines mesures de police à l'encontre de l'AS SAINT-ETIENNE le samedi 2 mars 2024,fd2847f3,2025-12-10T05:29:51.218466,s3://parisarretes/arretes/2025/2024-00289_fd2847f3.pdf,405.2
2023-01546,Arrêté n°2023-01546 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16e et de Boulogne-Billancourt à l'occasion de la rencontre de football entre le Paris Saint-Germain FC et le FC Metz les 20 et 21 décembre 2023,14/12/2023,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/Arrete_n_2023-01546_du_14_DEC_2023.pdf,True,14/12/2023Arrêté n°2023-01546 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16e et de Boulogne-Billancourt à l'occasion de la rencontre de football entre le,f9336454,2025-12-10T05:29:51.267925,s3://parisarretes/arretes/2025/2023-01546_f9336454.pdf,1345.62
,Arrêté N° 2025/01196 portant interdiction partielle d'une manifestation le 2 Octobre 2025 à Paris,01/10/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_1196.pdf,False,01/10/2025Arrêté N° 2025/01196 portant interdiction partielle d'une manifestation le 2 Octobre 2025 à Paris,75a76b4f,2025-12-19T05:30:38.204490,s3://parisarretes/arretes/2025/arrete_75a76b4f.pdf,1312.69
,Arrêté n° 2025/01139 portant interdiction partielle d'une manifestation le 20 septembre 2025 à Paris,20/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01139.pdf,False,20/09/2025Arrêté n° 2025/01139 portant interdiction partielle d'une manifestation le 20 septembre 2025 à Paris,1c195203,2025-12-19T05:30:38.214921,s3://parisarretes/arretes/2025/arrete_1c195203.pdf,1092.99
,"Arrêté N° 2025/01137 autorisant la captation, l'enregistrement et la transmission d'images au moyen de caméras installées sur des aéronefs à Paris à l'occasion d'une manifestation le samedi 20 septembre 2025",19/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01137.pdf,False,"19/09/2025Arrêté N° 2025/01137 autorisant la captation, l'enregistrement et la transmission d'images au moyen de caméras installées sur des aéronefs à Paris à l'occasion d'une manifestation le samedi ",7917613d,2025-12-19T05:30:38.215389,s3://parisarretes/arretes/2025/arrete_7917613d.pdf,1401.79
,Décision relative à la mise en œuvre des mesures d'urgence prises dans le cadre d'un épisode de pollution à l'ozone,20/06/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/decision_o3_20_06_2025_sercom_signe.pdf,False,20/06/2025Décision relative à la mise en œuvre des mesures d'urgence prises dans le cadre d'un épisode de pollution à l'ozone,989a4d99,2025-12-19T05:30:38.256459,s3://parisarretes/arretes/2025/arrete_989a4d99.pdf,900.69
,Arrêté n° 2025/00547 portant interdiction partielle d'une manifestation déclarée le 07 mai 2025 à Paris,06/05/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/doc20250506195326.pdf,False,06/05/2025Arrêté n° 2025/00547 portant interdiction partielle d'une manifestation déclarée le 07 mai 2025 à Paris,9ffd62c5,2025-12-19T05:30:38.294452,s3://parisarretes/arretes/2025/arrete_9ffd62c5.pdf,1119.07
,Arrêté inter-zonal n°30/09/2024-1 portant réglementation de la circulation routière dans le cadre du Sommet de la francophonie les 4 et 5 octobre 2024,04/10/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/ap_interzonal_restrictions_circulation_sommet_francophonie_20241004-4-1.pdf,True,04/10/2024Arrêté inter-zonal n°30/09/2024-1 portant réglementation de la circulation routière dans le cadre du Sommet de la francophonie les 4 et 5 octobre 2024,2d68618f,2025-12-19T05:30:38.442427,s3://parisarretes/arretes/2025/arrete_2d68618f.pdf,967.41
,Arrêté n°2024/01161 portant interdiction d'une manifestation déclarée à Paris place de la Bastille du jeudi 1er août au jeudi 15 août 2024,06/08/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_interdiction_01161_manifestation.pdf,False,06/08/2024Arrêté n°2024/01161 portant interdiction d'une manifestation déclarée à Paris place de la Bastille du jeudi 1er août au jeudi 15 août 2024,5644d6da,2025-12-19T05:30:38.502447,s3://parisarretes/arretes/2025/arrete_5644d6da.pdf,84.13
,Arrêté interpréfectoral modifiant l'arrêté interpréfectoral n°2016-DRIEE-141 portant création de la commission départementale des risques naturels majeurs de Paris,03/08/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/pj2_2024_arrete_modif_creation_driee.pdf,False,03/08/2024Arrêté interpréfectoral modifiant l'arrêté interpréfectoral n°2016-DRIEE-141 portant création de la commission départementale des risques naturels majeurs de Paris,c5418a06,2025-12-19T05:30:38.505066,s3://parisarretes/arretes/2025/arrete_c5418a06.pdf,51.81
,Arrêté n°024-01070 instituant un périmètre de protection et différentes mesures de police à l’occasion des Jeux Olympiques de Paris du mercredi 24 juillet au lundi 12 août 2024 sur le site du Stade de France,23/07/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_01070_23072024.pdf,False,23/07/2024Arrêté n°024-01070 instituant un périmètre de protection et différentes mesures de police à l’occasion des Jeux Olympiques de Paris du mercredi 24 juillet au lundi 12 août 2024 sur le site d,c1b7b6c5,2025-12-19T05:30:38.521161,s3://parisarretes/arretes/2025/arrete_c1b7b6c5.pdf,823.12
,Arrêté du 22 novembre 2023 portant interdiction de déplacement des supporters des girondins de Bordeaux lors de la rencontre du 25 novembre avec le Paris Football Club,23/11/2023,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/Arr%C3%AAt%C3%A9%20minist%C3%A9riel%20PFC-FCGB%20sign%C3%A9%2022%20novembre%202023.pdf,False,23/11/2023Arrêté du 22 novembre 2023 portant interdiction de déplacement des supporters des girondins de Bordeaux lors de la rencontre du 25 novembre avec le Paris Football Club,9a52d69a,2025-12-19T05:30:38.672688,s3://parisarretes/arretes/2025/arrete_9a52d69a.pdf,715.0
,Arrêté portant interdiction totale du spectacle de M. Dieudonné M’BALA M’BALA le jeudi 14 septembre 2023,07/09/2023,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/Arr%C3%AAt%C3%A9%20portant%20interdiction%20du%20spectacle%20de%20Dieudonn%C3%A9%2014.092023.pdf,False,07/09/2023Arrêté portant interdiction totale du spectacle de M. Dieudonné M’BALA M’BALA le jeudi 14 septembre 2023,8e327312,2025-12-19T05:30:38.730372,s3://parisarretes/arretes/2025/arrete_8e327312.pdf,95.56
,Arrêté n°2023-02-09 portant sur les mesures liées à l'épisode de pollution PM10,09/02/2023,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/D%C3%A9cision%20PM%2010%202023-02-09.pdf,False,09/02/2023Arrêté n°2023-02-09 portant sur les mesures liées à l'épisode de pollution PM10,d1e4cdde,2025-12-19T05:30:38.816751,s3://parisarretes/arretes/2025/arrete_d1e4cdde.pdf,298.88
,Arrêté n° 2022 du 26 décembre 2022 portant détermination d'une zone de contrôle temporaire autour d'un cas d'influenza aviaire,26/12/2022,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/KM_C2872022122613580.pdf,False,26/12/2022Arrêté n° 2022 du 26 décembre 2022 portant détermination d'une zone de contrôle temporaire autour d'un cas d'influenza aviaire,f03ecd6d,2025-12-19T05:30:38.819239,s3://parisarretes/arretes/2025/arrete_f03ecd6d.pdf,2588.03
,Arrêté de dérogation circulation grippe aviaire,07/10/2022,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/ARRETE_DE_DEROGATION_CIRCULATION_GRIPPE_AVIAIRE.pdf,True,07/10/2022Arrêté de dérogation circulation grippe aviaire,b59fbcd8,2025-12-19T05:30:38.826485,s3://parisarretes/arretes/2025/arrete_b59fbcd8.pdf,176.71
,Arrêté n° 22-00713 modifiant provisoirement la circulation et le stationnement dans plusieurs voies à Paris 16ème du 28 au 29 juin 2022,27/06/2022,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arr%C3%AAt%C3%A9%202022-00713%20du%2027%20juin%202022.pdf,True,27/06/2022Arrêté n° 22-00713 modifiant provisoirement la circulation et le stationnement dans plusieurs voies à Paris 16ème du 28 au 29 juin 2022,e318185c,2025-12-19T05:30:38.834589,s3://parisarretes/arretes/2025/arrete_e318185c.pdf,115.09
,Arrêté du 16 nov 2021 périmètre interdiction autour Parc des Princes match du 20 novembre,17/11/2021,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/Arr%C3%AAt%C3%A9%20%20du%2016%20nov%202021%20p%C3%A9rim%C3%A8tre%20interdiction%20autour%20Parc%20des%20Princes%20match%20du%2020%20nov.pdf,False,17/11/2021Arrêté du 16 nov 2021 périmètre interdiction autour Parc des Princes match du 20 novembre,c0deccb4,2025-12-19T05:30:38.842265,s3://parisarretes/arretes/2025/arrete_c0deccb4.pdf,245.55
,Arrêté n° 2021 – 00582 Portant mesures de police applicables à Paris et sur les emprises des trois aéroports parisiens en vue de ralentir la propagation du Covid-19,17/06/2021,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2021-00582.pdf,False,17/06/2021Arrêté n° 2021 – 00582 Portant mesures de police applicables à Paris et sur les emprises des trois aéroports parisiens en vue de ralentir la propagation du Covid-19,9f7caece,2025-12-19T05:30:38.845355,s3://parisarretes/arretes/2025/arrete_9f7caece.pdf,2600.66
2025-01687,"Arrêté n°2025-01687 du 19 décembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 8ème, 16ème et 17ème du 30 décembre 2025 au 1er janvier 2026 à l’occasion du passage à l’année 2026",19/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01687_du_19_decembre_2025_modifiant_provisoirement_le_stationnement_et_la_circulation_dans_plusieurs_voies_de_paris_8eme_16eme_et_17eme_du_30_decembre_2025_au_1er_janvier_2026.pdf,True,"19/12/2025Arrêté n°2025-01687 du 19 décembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 8ème, 16ème et 17ème du 30 décembre 2025 au 1er janvier 2026",5882982a,2025-12-20T05:28:18.625095,s3://parisarretes/arretes/2025/2025-01687_5882982a.pdf,917.72
2025-01685,Arrêté n°2025-01685 du 19 décembre 2025 modifiant provisoirement la circulation sur le pont au Change à Paris Centre le 22 décembre 2025,19/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01685_19122025.pdf,True,19/12/2025Arrêté n°2025-01685 du 19 décembre 2025 modifiant provisoirement la circulation sur le pont au Change à Paris Centre le 22 décembre 2025,82e083ae,2025-12-20T05:28:18.625349,s3://parisarretes/arretes/2025/2025-01685_82e083ae.pdf,93.72
2025-01681,Arrêté n°2025-01681 portant interdiction partielle d’une manifestation le 18 décembre 2025 à Paris,17/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01681_17122025.pdf,False,17/12/2025Arrêté n°2025-01681 portant interdiction partielle d’une manifestation le 18 décembre 2025 à Paris,86f1cfb5,2025-12-20T05:28:18.625541,s3://parisarretes/arretes/2025/2025-01681_86f1cfb5.pdf,1560.26
2025-01680,Arrêté n°2025-01680 du 17 décembre 2025 modifiant provisoirement le stationnement et la circulation avenue Kléber à Paris 16ème du 19 au 21 décembre 2025,17/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_brocante_pdf_0.pdf,True,17/12/2025Arrêté n°2025-01680 du 17 décembre 2025 modifiant provisoirement le stationnement et la circulation avenue Kléber à Paris 16ème du 19 au 21 décembre 2025,03af6e6e,2025-12-20T05:28:18.625729,s3://parisarretes/arretes/2025/2025-01680_03af6e6e.pdf,146.85
2025-01679,"Arrêté n°2025-01679 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion du 32ème de finale de la Coupe de France de football dans le Val-de-Marne le samedi 20 décembre 2025",17/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01679_17122025.pdf,False,"17/12/2025Arrêté n°2025-01679 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion du 32ème de finale de la Coupe de Franc",4348c3ce,2025-12-20T05:28:18.626146,s3://parisarretes/arretes/2025/2025-01679_4348c3ce.pdf,2264.19
2025-01678,"Arrêté n°2025-01678 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion des concerts de Gims à Paris La Défense Aréna les 19, 20, 21 et 22 décembre 2025",17/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01678_17122025.pdf,False,"17/12/2025Arrêté n°2025-01678 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion des concerts de Gims à Paris La Défense",81295492,2025-12-20T05:28:18.626580,s3://parisarretes/arretes/2025/2025-01678_81295492.pdf,1847.56
2025-01673,Arrêté n°2025-01673 modifiant provisoirement la circulation rue de Beaujolais et rue Vivienne à Paris Centre le 6 janvier 2025,15/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01673_du_15_dec_2025_sc.pdf,True,15/12/2025Arrêté n°2025-01673 modifiant provisoirement la circulation rue de Beaujolais et rue Vivienne à Paris Centre le 6 janvier 2025,d0e6c22c,2025-12-20T05:28:18.626766,s3://parisarretes/arretes/2025/2025-01673_d0e6c22c.pdf,753.98
2025-01672,"Arrêté 2025-01672 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs le 14 décembre 2025 à l'occasion d’une manifestation à Paris",14/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/drones_2025-01672_14_dec_sign.pdf,False,"14/12/2025Arrêté 2025-01672 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs le 14 décembre 2025 à l'occasion d’une manifestation à",4470ee68,2025-12-20T05:28:18.626968,s3://parisarretes/arretes/2025/2025-01672_4470ee68.pdf,1178.52
2025-01671,Arrêté 2025-01671 portant mesures de police applicables à Paris le 14 décembre 2025,14/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01671_perimetrique_14_dec_hoche_sign.pdf,False,14/12/2025Arrêté 2025-01671 portant mesures de police applicables à Paris le 14 décembre 2025,a26ae9fe,2025-12-20T05:28:18.627145,s3://parisarretes/arretes/2025/2025-01671_a26ae9fe.pdf,898.54
2025-01666,Arrêté n°2025-01666 du 12 décembre 2025 modifiant provisoirement le stationnement et la circulation rue de la Victoire à Paris 9ème le 14 décembre 2025,12/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01666_du_12_decembre_2025_modifiant_provisoirement_le_stationnement_et_la_circulation_rue_de_la_victoire_a_paris_9eme_le_14_decembre_2025.pdf,True,12/12/2025Arrêté n°2025-01666 du 12 décembre 2025 modifiant provisoirement le stationnement et la circulation rue de la Victoire à Paris 9ème le 14 décembre 2025,9cb71579,2025-12-20T05:28:18.627342,s3://parisarretes/arretes/2025/2025-01666_9cb71579.pdf,89.92
2025-01667,Arrêté préfectoral n°2025-01667 du 12 décembre 2025 modifiant provisoirement la circulation place René Char à Paris 7ème le 15 décembre 2025,12/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01667_12122025.pdf,True,12/12/2025Arrêté préfectoral n°2025-01667 du 12 décembre 2025 modifiant provisoirement la circulation place René Char à Paris 7ème le 15 décembre 2025,e5e2db69,2025-12-20T05:28:18.627519,s3://parisarretes/arretes/2025/2025-01667_e5e2db69.pdf,155.93
2025-01664,Arrêté 2025-01664 portant interdiction partielle d’une manifestation le 15 décembre 2025 à Paris,12/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01664_12122025.pdf,False,12/12/2025Arrêté 2025-01664 portant interdiction partielle d’une manifestation le 15 décembre 2025 à Paris,6456e7ad,2025-12-20T05:28:18.627695,s3://parisarretes/arretes/2025/2025-01664_6456e7ad.pdf,1330.06
2025-01663,Arrêté 2025-01663 portant interdiction partielle d’une manifestation le 13 décembre 2025 à Paris,12/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01663_12122025.pdf,False,12/12/2025Arrêté 2025-01663 portant interdiction partielle d’une manifestation le 13 décembre 2025 à Paris,3f0374dc,2025-12-20T05:28:18.627872,s3://parisarretes/arretes/2025/2025-01663_3f0374dc.pdf,1283.42
2025-01659,"Arrêté n° 2025-01659 du 11 décembre 2025 modifiant provisoirement le stationnement et la circulation rue de Vaugirard à Paris 6ème, le 9 janvier 2026",11/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg_2025-01659_du_11_decembre_2025_modifiant_provisoirement_le_stationnement_et_la_circulation_rue_de_vaugirard_a_paris_6eme_le_9_janvier_2026.pdf,True,"11/12/2025Arrêté n° 2025-01659 du 11 décembre 2025 modifiant provisoirement le stationnement et la circulation rue de Vaugirard à Paris 6ème, le 9 janvier 2026",3b2dd6c3,2025-12-20T05:28:18.628046,s3://parisarretes/arretes/2025/2025-01659_3b2dd6c3.pdf,1503.64
2025-01658,Arrêté 2025-01658 portant interdiction partielle d’une manifestation le 10 décembre 2025 à Paris,09/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01658_09122025.pdf,False,09/12/2025Arrêté 2025-01658 portant interdiction partielle d’une manifestation le 10 décembre 2025 à Paris,9d0c4a9b,2025-12-20T05:28:18.628217,s3://parisarretes/arretes/2025/2025-01658_9d0c4a9b.pdf,1328.87
2025-01657,"Arrêté n°2025-01657 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion du concert de l’artiste Jean-Louis Aubert à Paris La Défense Aréna le 13 décembre 2025",09/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01657_autorisant_la_captation_l_enregistrement_et_la_transmission_d_images_au_moyen_de_cameras_installees_sur_des_aeronefs_a_l_occasion_du_concert_de_l_artiste_jean-louis_aubert_a_paris_la_defense_arena.pdf,False,"09/12/2025Arrêté n°2025-01657 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion du concert de l’artiste Jean-Louis Aube",51062b47,2025-12-20T05:28:18.628650,s3://parisarretes/arretes/2025/2025-01657_51062b47.pdf,1812.75
2025-01656,Arrêté n°2025-01656 instituant un périmètre de protection et différentes mesures de police à l’occasion de la 16ème journée du championnat de France de football de Ligue 1 au stade Jean Bouin le 13/12/2025,09/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01656_09122025.pdf,False,09/12/2025Arrêté n°2025-01656 instituant un périmètre de protection et différentes mesures de police à l’occasion de la 16ème journée du championnat de France de football de Ligue 1 au stade Jean Boui,32da897a,2025-12-20T05:28:18.629046,s3://parisarretes/arretes/2025/2025-01656_32da897a.pdf,3427.99
2025-01655,"Arrêté n°2025-01655 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion de la 16ème journée du championnat de France de football de Ligue 1 au stade Jean Bouin le 13/12/2025",09/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01655_09122025.pdf,False,"09/12/2025Arrêté n°2025-01655 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion de la 16ème journée du championnat de F",85920e22,2025-12-20T05:28:18.629483,s3://parisarretes/arretes/2025/2025-01655_85920e22.pdf,1611.77
2025-01654,"Arrêté n°2025-01654 modifiant provisoirement le stationnement et la circulation rue de Montpensier à Paris Centre, le 15 décembre 2025",09/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01654_du_9_dec_2025_sc.pdf,True,"09/12/2025Arrêté n°2025-01654 modifiant provisoirement le stationnement et la circulation rue de Montpensier à Paris Centre, le 15 décembre 2025",148a021a,2025-12-20T05:28:18.629676,s3://parisarretes/arretes/2025/2025-01654_148a021a.pdf,1499.13
2025-01653,Arrêté n°2025-01653 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre du 9 au 10 décembre 2025,08/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01653_modifiant_provisoirement_la_circulation_dans_plusieurs_voies_a_paris_centre_du_9_au_10_decembre_2025.pdf,True,08/12/2025Arrêté n°2025-01653 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre du 9 au 10 décembre 2025,dac772ae,2025-12-20T05:28:18.629850,s3://parisarretes/arretes/2025/2025-01653_dac772ae.pdf,776.28
2025-01651,"Arrêté préfectoral n°2025-01651 du 8 décembre 2025 modifiant provisoirement la circulation rue de Chalon à Paris 12ème, à l’occasion de la Foire d'Art Internationale ""Fête de Noël au Relai 59"" le 13 décembre 2025",08/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pdf_9.pdf,True,"08/12/2025Arrêté préfectoral n°2025-01651 du 8 décembre 2025 modifiant provisoirement la circulation rue de Chalon à Paris 12ème, à l’occasion de la Foire d'Art Internationale ""Fête de Noël au Relai 5",acdd1c37,2025-12-20T05:28:18.630318,s3://parisarretes/arretes/2025/2025-01651_acdd1c37.pdf,143.8
2025-01652,"Arrêté n°2025-01652 du 8 décembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l'occasion d'une rencontre de football, le 13 décembre 2025",08/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2025-01652_du_8_decembre_2025_modifiant_provisoirement_le_stationnement_et_la_circulation_dans_plusieurs_voies_de_paris_16eme_et_de_boulogne-billancourt_a_l_occasion_de_la_rencontre_de_football.pdf,True,08/12/2025Arrêté n°2025-01652 du 8 décembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l'occasion d'une rencontre,67da33db,2025-12-20T05:28:18.630732,s3://parisarretes/arretes/2025/2025-01652_67da33db.pdf,3280.31
2025-01649,Arrêté n°2025-01649 portant interdiction partielle de manifestations les 8 et 9 décembre 2025 à Paris,06/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01649_06122025.pdf,False,06/12/2025Arrêté n°2025-01649 portant interdiction partielle de manifestations les 8 et 9 décembre 2025 à Paris,48a6c365,2025-12-20T05:28:18.630914,s3://parisarretes/arretes/2025/2025-01649_48a6c365.pdf,112.5
2025-01648,Arrêté 2025-01648 portant interdiction partielle d’une manifestation le 6 décembre 2025 à Paris,05/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01648_05122025.pdf,False,05/12/2025Arrêté 2025-01648 portant interdiction partielle d’une manifestation le 6 décembre 2025 à Paris,ee552ff0,2025-12-20T05:28:18.631093,s3://parisarretes/arretes/2025/2025-01648_ee552ff0.pdf,1262.57
2025-01647,Arrêté 2025-01647 portant mesures de police applicables le samedi 6 décembre 2025,05/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01647_05122025.pdf,False,05/12/2025Arrêté 2025-01647 portant mesures de police applicables le samedi 6 décembre 2025,c741e8f5,2025-12-20T05:28:18.631305,s3://parisarretes/arretes/2025/2025-01647_c741e8f5.pdf,1723.68
2025-01644,Arrêté 2025-01644 portant encadrement du déplacement de supporters et instaurant un périmètre comportant certaines mesures de police à l’occasion de la rencontre de football de Ligue 1 du samedi 6 décembre 2025,04/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01644_04122025.pdf,False,04/12/2025Arrêté 2025-01644 portant encadrement du déplacement de supporters et instaurant un périmètre comportant certaines mesures de police à l’occasion de la rencontre de football de Ligue 1 du sa,441fab1f,2025-12-20T05:28:18.632507,s3://parisarretes/arretes/2025/2025-01644_441fab1f.pdf,2251.48
2025-01645,Arrêté 2025-01645 portant interdiction partielle d’une manifestation le 5 décembre 2025 à Paris,04/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01645_04122025.pdf,False,04/12/2025Arrêté 2025-01645 portant interdiction partielle d’une manifestation le 5 décembre 2025 à Paris,8262a24d,2025-12-20T05:28:18.632702,s3://parisarretes/arretes/2025/2025-01645_8262a24d.pdf,1326.12
2025-1448,Arrêté DUPA n°2025-1448 signé le 28 novembre 2025 portant communication des arrêtés de vidéoprotection à l'issue de la commission départementale de vidéoprotection du 21 novembre 2025,04/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pour_publication_cdvp_21.11.2025_sans_signature.pdf,False,04/12/2025Arrêté DUPA n°2025-1448 signé le 28 novembre 2025 portant communication des arrêtés de vidéoprotection à l'issue de la commission départementale de vidéoprotection du 21 novembre 2025,efdf2a5a,2025-12-20T05:28:18.632886,s3://parisarretes/arretes/2025/2025-1448_efdf2a5a.pdf,198.15
2025-01635,"Arrêté 2025-01635 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion du concert de l’artiste Hamza à Paris La Défense Aréna le 5 décembre 2025",02/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01635_02122025.pdf,False,"02/12/2025Arrêté 2025-01635 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion du concert de l’artiste Hamza à Paris La ",dbdb4769,2025-12-20T05:28:18.633290,s3://parisarretes/arretes/2025/2025-01635_dbdb4769.pdf,1812.6
2025-01637,"Arrêté préfectoral n°2025-01637 du 2 décembre 2025 modifiant provisoirement  la circulation dans certaines voies à Paris 18ème dans le cadre des animations ""Ensemble, Paris 18 se mobilise"" pour le Téléthon 2025, le 6 décembre 2025",02/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01637_02122025.pdf,True,"02/12/2025Arrêté préfectoral n°2025-01637 du 2 décembre 2025 modifiant provisoirement  la circulation dans certaines voies à Paris 18ème dans le cadre des animations ""Ensemble, Paris 18 se mobilise"" p",3e9bf433,2025-12-20T05:28:18.633670,s3://parisarretes/arretes/2025/2025-01637_3e9bf433.pdf,840.23
2025-01628,Arrêté n°2025-01628 instituant un périmètre de protection et différentes mesures de police à l’occasion de la 15ème journée du championnat de France de football de Ligue 1 au Parc des Princes le samedi 6 décembre 2025,02/12/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2025_01628_02122025.pdf,False,02/12/2025Arrêté n°2025-01628 instituant un périmètre de protection et différentes mesures de police à l’occasion de la 15ème journée du championnat de France de football de Ligue 1 au Parc des Prince,7ff2dc35,2025-12-20T05:28:18.634055,s3://parisarretes/arretes/2025/2025-01628_7ff2dc35.pdf,2437.75
